MedicationID,MedicationName,MedicationNDC,MedicationFormularyCode,Ingredients
0269061d-8ed3-5e3c-90f0-2c464aab91a3,,,,"Medication/f161695d-8f81-5f5b-a90c-30109d9eddd5, Medication/dc81bf0e-cd85-5a03-b553-b01fe0462877"
0269bd02-aeb0-53ca-b39b-ff9abedcd6e2,Sulfameth/Trimethoprim Suspension,00472128416,BACT20L,
026a58bf-ed52-5241-830d-c351af2c6ed9,,,,"Medication/b0e5f588-d784-5368-ae79-e963cb1028ad, Medication/3fa010a0-ccc9-515e-ae09-94669146f169"
026b7f6b-fa7a-572e-b028-b00f488239f1,Estradiol,00083232062,ESTR1P,
026dac1e-abca-5a38-a2e8-371b2d3d303e,,,,"Medication/21c17bf8-351e-50e6-b32e-351beb37baed, Medication/125f93a3-138f-5d43-b877-a261f5bec939"
026eb31c-8bb7-5b88-875d-732a15b7acac,nilotinib,,,
02717673-1d60-59f0-9e26-f032a58f362d,,,,"Medication/9048b03f-7b32-5a31-a135-8a713c0ee771, Medication/08fc791f-86c1-5811-92c7-714f5011aad5"
02722e97-335a-5aa4-83b1-ed38d8b17e74,,,,"Medication/20a0701d-a98f-5d55-b861-880cb0d7de81, Medication/c1080604-edc1-5c52-88d4-69881e7e93d4"
0272e4d7-8097-5cc1-ac30-966efa93b3cc,Simvastatin,68084051101,SIMV10,
0272e760-b6f6-5460-91cf-a16ea7a62cd8,midostaurin,,,
027615e5-e498-57cf-b4e3-bed14b908a08,Magnesium Sulfate,00409672924,MAG2PM,
02776202-d47c-54e7-9c22-988b2e8195b7,Doxycycline Hyclate,60687011821,DOXY100C,
027b1122-40d8-58f2-9699-49a6d9da9b7f,Butorphanol Tartrate Nasal Spray,00087565041,BUTO1N,
027e9939-4f81-5a99-824e-f8de86347ed2,D25W,,D25W250I,
027ea736-6c41-5283-89ef-3cb485c1f98a,Prazosin,51079063220,PRAZ5,
028204ba-fedb-5615-8b00-7697de7b2034,omeprazole,,,
028544fb-6bc8-57b8-afc7-257c81386297,Haloperidol,00121058104,HALO2L,
028677d9-4897-551a-8a66-d1c588f1c1c2,Lidocaine 1%,00186023003,LIDO15AM,
02875dd8-ff6b-5165-92a0-1b89424ca944,Phenytoi,00071036940,DILA100,
0289d5e5-08e1-593b-98cf-55758f61531c,Timolol Maleate,,,
0289f439-8762-53ff-bc65-f0cc772b2454,Azo Cranberry,,,
028ac1d2-87f3-50fd-86de-28d93309c6a8,Varicella ,00006482700,VARI1I,
028d72c1-48e8-5140-b307-9b2175cb68fa,Interferon Alfacon-1,64116003106,INTE15I,
028f232e-76de-5534-b63e-dd554f162bf8,Diflunisal,,,
02974f2b-fea6-56bb-8cf3-8e886bdbcf36,Avonex,59627000103,IFBETA30I,
0297ebc5-67a5-5881-bb54-cb8a8d94d70b,Bromocriptine Mesylate,00078001715,BROM25,
029b7309-141c-574a-9b5c-cf87d3292770,Metoprolol Tartrate,00186109039,TOPR50,
029cca2a-90c2-57ac-819b-b11b617a6649,Tiotropium Bromide,00597007541,TIOT,
029eae89-f57e-5d63-9478-cbd444ddd1ce,,,,"Medication/318afe6f-509a-521b-9f39-18e5ca5347c2, Medication/3b2a0e66-3ac4-5f52-9915-10cb2f48884e"
02a04db0-c39b-5796-93bf-8e590e410a60,,,,"Medication/077c389c-ae18-510a-aaab-fcbd89332efa, Medication/e5bc6623-65b7-518e-92b9-c0089977147a, Medication/0c20d852-984e-5f15-a633-5a5982f5e994"
02aa43ca-b6c9-5b47-ad33-778b978445cc,Penicillamine,25010070515,PENI250,
02aa917b-3bff-50e9-abd2-04419a9b3a4c,,,,"Medication/e181fc99-b3fd-549e-9db7-a5a51dc7a59a, Medication/3f0ea91b-152c-5457-830e-6a92d3113f26"
02adbf4d-f748-5dba-8c4c-60cf5ec080ca,,,,"Medication/86018484-c3e9-5eae-9582-e54658a9cf34, Medication/ec7ae745-de55-5819-8095-d77528dd8124"
02af2895-2577-5799-b15d-3d4627cf0b9f,albuter,00173068254,ALBU17H,
02b137be-a11b-52e1-9dc8-e52a8be4f233,Trokendi XR,17772010401,TOPIXR200,
02b3a0a3-1cad-52c8-8024-cbed8b0c3549,,,,"Medication/3c3640af-9b4d-532b-85d9-64862987adbc, Medication/ca884e85-d519-51b9-8c96-e0a24bb8ec06"
02b7f7d4-30c5-5d5e-9c28-d200344d30f5,ValGANCIclovir,31722083260,VALGA450,
02bc5232-ed88-5c01-bcc5-30bdc22fba00,Heparin Flush ,00641243645,HEPF100I,
02bd6517-ffc5-576f-b1af-af1f57f02bdf,Hydr,00517420125,HYDR25I,
02bdaa4d-e43a-54b2-a6b3-0dbc83c37db7,esomeprazole magnesium,00186504228,ESOM40,
02bfe640-b6f8-5945-8c12-9a613945211d,lysine HCl,,,
02c03aef-0024-534f-bf84-c7bfe8d9fc58,Amphetamine-Dextroamphetamine,00555078802,ADDE20XR,
02c55703-1b33-5afa-9a45-6cb31267a607,doxycycline hyclate,,,
02c5c44b-6038-5ec7-8102-12c555beadd8,Plavix,00904629461,,
02c73f72-3119-545a-9a10-35a4bd8506b0,,,,"Medication/3f5487af-5d6f-5fa6-ac5d-4a3e622c5eba, Medication/ae93da94-32c1-5b6a-acdf-f60b4c6e4834"
02cba29a-a25b-5225-99e9-8170e383876e,,,,"Medication/1e8e6328-356c-5cfc-8e44-7483579a2551, Medication/125f93a3-138f-5d43-b877-a261f5bec939"
02cbc8b2-d2c7-5f47-95d1-29f27dade652,,,,"Medication/f016cde1-98a8-5114-b428-35c29d24c45c, Medication/6e301f5c-6488-5003-9b33-0de7a0873fcc, Medication/3feefb38-08e5-5198-b4ea-3c0bbdef7594"
02d02250-878a-53a6-9ea8-dddf32668a2f,,,,"Medication/7daec514-4006-5734-8033-4e5185265c04, Medication/b4b1f7e1-a240-5f6a-bb1f-aaff407f85d1"
02d15029-f437-5227-ae8b-84b0a832519e,Fludrocortisone Acetate,00115703301,FLUD100,
02d275c2-3de8-51ee-b9f7-6788fcfece13,Melatonin-Theanine,,,
02d94efd-f3c3-5be2-af33-9af287683aed,,,,"Medication/13d95574-3f5d-5620-9419-08c7b9111bd7, Medication/5285bf84-27b9-5549-b15f-2039dfeba6d2"
02da3b0b-8361-5fc2-a58c-cca932e0b264,,,,"Medication/dabf4486-545b-5682-9ae3-51ac37f3970b, Medication/0c6f3d0b-105f-5445-ac7b-c22d16cac8d8"
02dc4fe2-b631-57af-bbd1-8f8cb805470d,,,,"Medication/39b100e1-22cf-5077-8953-b732a0e17f23, Medication/1b6eeac7-956f-5dec-b9e6-25ef9d739051"
02dc51c8-bcc5-5f2f-b542-24fb9ef9229c,Clindamycin,00009076004,CLIN150L,
02dc64da-c305-514c-bb77-5e65731d0823,Mebaral,51991041702,MEPH50,
02df0fbb-e6ac-578a-89da-b425b7197c5f,,,,"Medication/d2ceb86d-669f-5afd-8299-b4adc2e40bb0, Medication/5285bf84-27b9-5549-b15f-2039dfeba6d2"
02e4ef46-351d-5448-bcd8-f953c7f96cfe,Mycophenolate Mofetil,00004026001,MYCO500BN,
02e77db7-9c9c-534c-820e-4ee76d0d6d63,Mecl,51079042320,MECL125,
02e89443-5542-567d-ba77-c7f560777de3,Insulin Pump (Self Administering Medication),00169183311,NOVOR100I,
02ec74b1-8331-510a-bce0-896f92a41470,Robinul,69076047501,GLYC1,
02eda841-6578-5da7-b939-96f287eb16fd,Endometrin,,,
02f46389-1c85-562c-8e07-d83317a537cd,,,,"Medication/1f0e80aa-b442-5c4c-9669-43f43c73c872, Medication/046cc791-5024-5b0b-9d57-68a9a2b059ee"
02f68b08-3ef6-59b7-bc1d-fb5cc06d0ea1,etanercept,58406043504,ENTA50I,
02ff3e3f-6646-529c-a4d0-176ee79cb01e,Dextromethorphan Poly Complex,,,
02ff425a-f8aa-5303-b7cb-12b43157f043,Ambien CR (zolpidem CR),,,
0302c0af-6ce4-5cad-86ff-0ca77edb4953,efavirenz,00056051030,EFAV600,
03047f5f-82eb-5c9e-90bc-fa68574bc887,,,,"Medication/6cb2ce3e-8187-5990-a717-5ec18387180b, Medication/3f0ea91b-152c-5457-830e-6a92d3113f26"
0305d0c2-e906-5842-837a-6a1de9d74ce5,,,,"Medication/5993a2bf-728e-575a-a2e7-2bc0b3237118, Medication/c1080604-edc1-5c52-88d4-69881e7e93d4"
0307f42a-f85b-5866-87be-ddf02bc35f2f,,,,"Medication/5f55b2f3-7f4e-578b-8998-01f261cc9209, Medication/510f661f-52f1-5ccc-a1a7-6e3190c13ea8"
030aba24-de2f-517a-b3f4-5d86cb1a6e16,Relpax,65649055102,METH12I,
030c3ebf-e0b7-59ef-9d37-6cd69428988e,Enoxaparin Sodium,63323056984,ENOX150I,
030d7f7c-9ffc-51a8-a37a-d9429bbd2f8f,GlyBURIDE,55289061401,GLYB5,
031138e6-32f4-5903-a407-99f4c2df0090,temozolomide,00085143001,TEMO100,
031b4ac0-fde7-5005-a2c2-b4c4051c0321,,,,"Medication/4fa6452a-635c-5108-82d2-3679526d53b9, Medication/dc81bf0e-cd85-5a03-b553-b01fe0462877"
031dddde-a471-513a-b4e8-6d55a33889a2,rosuvastatin,00310075590,ROSU5,
03208785-0bd3-502a-9387-8aaec9eb378a,INV-Clofazimine,51927371900,CLOZ50INV,
032368bd-bd51-5242-b3df-c7d1d4512338,Olanzapine,00002411733,OLAN0.25L,
032b342d-6b66-5982-9a32-31907ae615b8,Acyclovir,55150015410,ACY500I,
032cf80e-2c2a-5685-a9db-86c8a5d184b9,CeFAZolin,00338350341,CEFA1F,
032dd6e1-312b-529e-837f-946c791042f5,Halop,63323047401,HALD5I,
03317495-4d6b-5fb7-9602-22a684db2dad,,,,"Medication/79753d42-4424-50fd-bf4f-1b4bfe820400, Medication/c1080604-edc1-5c52-88d4-69881e7e93d4"
0335af8e-3e91-5b4f-b729-cc5c1d36fdb9,rilpivirine,,,
03387393-fbd4-5e39-84e9-3a3ba2633198,Amoxicillin,00093415573,AMOX500L,
033bd751-2bdb-59f2-908e-7900a6fda423,,,,"Medication/0faf7651-93e8-5a75-a701-46dbce58c31d, Medication/c1080604-edc1-5c52-88d4-69881e7e93d4"
033cad18-ff7f-5ef2-8e71-20b901e883d1,,,,"Medication/d69867b0-f382-54cb-b312-8bf7baf6eba3, Medication/5f1a3289-f8bb-5f51-88d7-3a0a17dca53d"
033ce274-665a-5f8a-b272-d052033985ae,Carbamide Peroxide 6.5%,78112073623,GLYO65OT,
033d423b-1cc1-5b04-b3fb-7ce31e5de42d,Dexmedetomidine,16729023993,DEXM200IV,
034600d3-ddb6-5aec-8fba-7cdda45dd242,Insulin levimir,,,
0347d802-b422-544f-9bf3-d9daf5449a3e,Potassium Chloride (Klor-conM10),,,
0348fc22-a4bf-549c-b0ac-b61a142a5243,Amoxicillin-Clavulanate Susp.,43598020451,AUGMXXL,
034a9e31-e471-5c00-814f-f99dce60e54a,thyroid (bulk) (thyroid extract),,,
034b1e10-008c-526b-9af1-1b96f9c82a80,Esmolol,10019007587,ESMO2IND,
034b485f-f4b2-5ff3-a059-edb0a996f0cd,Lisinopril,51079098320,LISI20,
0352b5fa-133c-59cd-b59c-61385c85eec3,,,,"Medication/d93c35de-5210-5d24-ac22-97b33ff37a9e, Medication/2f6f2684-c6be-5b86-bb25-8be788734aca"
03541e5a-bb4c-53c0-b7b5-467d6f2f3cad,Abciximab,00002714001,REOPI,
03543c27-8fd0-5712-923b-a35f08ba2d58,Darunavir,59676056501,DARU100L,
03578eb8-fcbe-58b4-85d5-a95624ad58b9,,,,"Medication/eddf5090-0d9f-5af6-917e-06ab49458a98, Medication/b87c187a-887c-5aeb-834d-5be87eb27a24"
03595c34-de4a-595b-aeba-709d4045f57f,Trandolapril,00074227913,TRAN2,
035a012a-a589-57ea-86bf-77e40b368668,PARoxetine,60505040205,PARO10L,
035cddaa-dc34-5b02-bb5f-e490cf141390,,,,"Medication/edb80c7c-0b4b-590d-a65b-76dad6eeb016, Medication/ccff42d1-afcc-5f66-9a18-93ee026ba685"
035f038f-b1cb-5062-aaf3-00a08c6c1895,NIFEdipine (Extended Release),10370067801,ADAL60,
03628cab-5dd5-565d-ae64-c2e4113c0fe1,DOXOrubicin,55390023301,DOXO50I,
0362e65a-2757-5854-a563-8278959e893d,Ipratropium-Albuterol Ne 3mL INH,,IPAL3H,
03637a80-5e52-5b8d-a73a-53ff66499434,Dacarbazine,00703507503,DACA200I,
036921d1-64ac-514f-af86-ea71ead3d08d,,,,"Medication/e417fdd4-8bd4-516b-b735-85d51dc3bf4e, Medication/e4cb1056-04e9-581c-9a83-1a15c68b7b7f"
036e7ba8-164b-5548-86ed-97b332c4c915,,,,"Medication/c51600ca-c646-5c5c-b10d-388f43e3f0fd, Medication/a0480f5a-5cfb-5c36-a7d3-73bc584df37a"
036ecd6a-f985-5395-81df-68abdf8db4c0,OxyCODONE (Immediate Release),00121483940,OXYCO5L,
037158cd-3332-580b-a549-93461013eaa3,Mannitol 20 %,00338035703,MANN100I,
0372110f-313c-5edd-8fa6-554d3ea22721,Timolol ,61314022705,TIMO5ES,
0372bf3c-7ac7-5cbd-bb1c-961032cb6cae,Exelon,00078033931,RIVA2L,
0374d7d7-69f8-55a2-b31d-b04d4445e5a2,Docusate,00121054410,DOCU100L,
03750e6c-f407-57d6-b54b-30b8a1e7e249,Diclofenac sodium,,,
0377d70a-19de-5f1a-974d-0c8eb36c3bc1,Pregabalin,00071101441,PREG5L,
0378b716-1d32-5039-aa19-03e80fafa21e,Amphetamine-Dextroamphetamine,66993059402,ADDE5XR,
03795fc8-e477-5420-9564-e206520162e0,Pramipexole,13668009290,PRAM.25,
037ae185-8059-56b5-bd5d-d55d04b7dc87,,,,"Medication/894250d3-9081-5872-abff-7d0a34fc97e0, Medication/125f93a3-138f-5d43-b877-a261f5bec939"
037c5c30-2a9f-51dc-bd92-2807e6eb6937,ondansetron,00093023356,ZOFR4,
037cd6b5-4d79-5095-a835-39a8e29a0ff7,LACOSamide,00131181067,LACO200IV,
037f9dc3-ec62-5d52-a9d7-3ab1ff50054f,Throm,60793021505,THRO5T,
0383a94e-3145-5503-9d0b-30b52535c1ce,Vancomycin,,VANC1F,
0384eb3e-0917-5d7a-9e0d-77d7305933c4,FoLIC Acid,00182050789,FOLI1,
0385cc79-bc2f-59bc-b15d-ecc39929dc8a,Vancocin,,,
0385d311-7ef0-5410-a114-5ee944c2fcfe,0.9 % Sodium Chloride,,SYRNS30,
0387350d-d57a-5be9-bf42-855e7b6b497a,Buprenorphine-Naloxone (2mg-0.5mg),16590066630,BUPNAL20.5,
03889074-56cf-574a-b3af-ef5a60a1dd25,,,,"Medication/1f2356d3-50c1-5bc9-85d4-f433a2d5d7e7, Medication/9cf64a55-6513-567b-bf31-f99c5d807944"
03892093-ff1c-5c56-95f7-b8406921ccee,Cosyntropin ,,CORTIND,
038af131-9092-5289-95ab-1af4516ef9ac,Acetylcysteine 10%,,,
038db657-4747-56ad-9c77-6e12d92c2d1a,Lidocaine 1%,00409427602,LIDO1/50I,
0390d296-0aa0-55bc-b49b-fafc7245e138,OxycoDONE (Concentrated Oral Soln),00904644461,OXYC5,
03917bd1-9b11-5fbf-9a5c-a7780e75c645,,,,"Medication/9222f71d-06ed-5a81-8be1-adf601cedf5b, Medication/e4cb1056-04e9-581c-9a83-1a15c68b7b7f"
0391ef96-0087-56a8-8e48-0f156f398ba9,HYDROmorphone ,00074233411,HYD12.5PCA,
03958541-e300-5fc6-b5bf-4c73d43601b1,fluconazole,59762503001,FLUC400L,
0395d42d-e70e-5f1d-9153-3ba3e2de564d,anastrozole (bulk),00310020137,ANAS1,
039ba6cb-45b0-5131-9406-6b4f534c58ce,PHENYLEPHrine,71019028507,PHEN50/250PM,
039ef622-90c0-5446-a2f3-9bb403dfc193,Prochlorperazine,55390007710,PROC10I,
039f7713-5399-561b-9b86-d214737bacd5,Thiamine,63323001302,THIA100I,
039fa88c-3ae2-5df1-a922-89496caea9ad,,,,"Medication/72f4a899-06b7-52ca-9590-1885c7c56ea9, Medication/dc81bf0e-cd85-5a03-b553-b01fe0462877"
03a6804a-b9e3-5064-94f3-dd1d1f89cd39,CeFAZolin,44567070725,CEFA1I,
03a71e0f-e920-5fee-9108-6a40025311ad,Depakote,00074621511,DIVA500,
03a71f48-2060-5852-8c40-26d890ecd7cd,Irinotecan,00703443411,CAMP200ICE,
03a85208-6f57-5a76-b89f-936a66eeb057,Latanoprost 0.005% Ophth. Soln.,61314054701,,
03a8a6a7-0245-59ab-84dd-2f873ae6573d,Carbamazepine,00083005232,CARB100T,
03acf74e-4a69-57da-90c3-75b3c3d80075,balsa,00054007928,BALS750,
03b49622-09f6-5176-be00-e86d3c824334,Amphetamine-Dextroamphetamine XR,00555078802,ADDE20XR,
03b4bd28-7d52-596f-955e-a017bb8a3601,Nateglinide,00078035105,NATE60,
03b8a1eb-31cd-5b4f-99ff-a7e985a30a57,,,,"Medication/7b8f4fc7-3bdd-5d5e-8513-4a4cc4b4cd4c, Medication/a8b49cf4-d348-55da-b844-ff1c2065cb85"
03c1840e-5c37-5156-a09c-ed5e26b50cd7,Ampicillin-Sulbactam,00049001483,UNAS3I,
03c4ab41-a136-5038-b33d-5fab2a1f5f10,,,,"Medication/f8916be7-1a2f-571e-833f-1d0e7240b554, Medication/6e80c58b-b51b-51e5-a9e2-74f811715e25"
03c7086a-c65a-5398-a50d-a55cdc91e477,,,,"Medication/e4d6369b-93cc-50aa-b9b8-ff1419a8eb43, Medication/65d68458-b7d5-50ce-8b7d-9dc340b9b7fd"
03c7ac8d-6fe1-55dd-8db2-ffc244a79ed3,neomycin-polymyxin-dexameth,00065063136,MAXIEO,
03c84338-452b-5181-b47d-77a50c2ac69d,Ondansetron,25021078220,ONDA40I,
03c907ab-13d9-52d5-9dcb-d521ec151d3a,Doxycycline Hyclate,,,
03ce570c-f8b0-51f5-a8af-d7d74028bb40,Lidocaine Jelly 2% (Urojet),00548301200,LID2J,
03d0e8e4-2ebc-5e60-960a-0641b3934441,insulin,00002831501,INNHI,
03d18137-33cc-5892-b18f-93f87d210b2c,Propofol,63323029730,PROP200IG,
03d399e9-33d9-5aa7-a849-61c614f3084a,,,,"Medication/e45a3928-eff8-5a94-9c16-99991b0fb4b5, Medication/3b495223-5d3d-548d-bc8b-08bde3a61b6c"
03d60dbd-d08e-5623-8e48-8d41f6c3ae45,diphenhydrAMINE HCl,00121048910,DIPH25L,
03d63da3-de5e-5629-840c-a5120792e571,Tetanus-DiphTox-Acellular Pertuss (Adacel),49281040010,ADACELVLF,
03d6af7d-d195-5444-8e7f-55ad784ad69c,,,,"Medication/4b1c384d-0639-5232-a2fe-77fdb9d8d545, Medication/f445743f-27b2-58be-9155-ea3dbc85853c"
03d85dcd-1aa8-5ac1-be9c-e3d2724bbf40,sodium ch,00517293025,ICPKIT,
03d97023-3b12-525e-82a3-8fb5631c7eb4,Exelon 4.6mg/24 hour patch,,,
03d9babe-0222-5faa-b0c1-5e968396aeec,dulcolax,00536338101,,
03db4dfd-e2ce-57e6-bcb4-89490ccb024d,Insulin Levemir,,,
03e0b8c5-2156-58c0-b3e2-e2ccdc48f661,Dakins 1/4 Strength,00436067216,DAKINQS500,
03e0f22e-6b93-5cca-9f18-d599f4d02832,Rocuronium,00052045015,ROCU50I,
03e142c0-438a-51e1-8839-78e06a334168,,,,"Medication/27f987cd-938c-5726-b26a-f0ac9ecc4ca4, Medication/05699a47-c32a-5324-bd7a-785a245624e3"
03e64657-042f-566f-a284-79f1b298854e,PACLItaxel (TaxOL),63323076350,PACL300I,
03e8a436-5c41-508d-87b2-fa852fa9302e,Depakote Brand Name,,,
03e8f7ce-e2a2-5bba-8139-4def4a41d6fe,Scopolamine Patch,00067434504,SCOP15P,
03e93fde-3c9a-542a-b281-afb4f5da6a1b,,,,"Medication/2810d467-9dd5-5003-aa26-2da989c7fd72, Medication/e261412e-346b-536b-9d7a-03d626f40ea0"
03e9d157-02d9-57ac-92fd-fdb3644df8fe,pantoprazole ,,,
03eb50f9-1b0b-5274-a7fd-2c33eea6100e,0.45% Sodium Chloride,00338004303,NS45500,
03eccdca-92cc-5722-ad23-d5f1de1d5e96,CoEnzyme Q10 (300 mg) ,14654084868,COQ/PCB,
03ee8546-6b74-56ed-ad01-786a3f77fd9a,Metamucil,37000002404,METAMOR,
03f22870-327e-545e-82b6-ab3d545c3411,Glucagon Emergency,55390000401,GLUC1I,
03f40c40-5d07-521d-a107-f12c65888728,NORepinephrine,00409337504,LEVO4I,
03f40df2-d10a-5082-b022-9dfceeb487de,Humalog KwikPen,,,
03f7558d-d656-5551-8e8e-18c19d81a2ee,OXALIplatin,25021023320,OXAL100I,
03fe48e5-15b6-58ca-8391-969aac257282,Hydrocortisone Acetate Suppository,00574709012,ANHC25R,
04028c38-88c3-5e86-97d4-60837e9cd0d2,Bevacizumab (Avastin),50242006101,BEVA400I,
0402923b-37ac-5b81-86fb-5eec972bf32f,Timolol Maleate 0.5%,17478028810,TIMO5ES,
0404d761-e1cc-52e3-ae2b-9b747bd1c88e,Aminocaproic Acid ,61748004416,AMIC5L,
040b1735-d744-5939-94f6-1fa007cc74c2,,,,"Medication/363915cc-a009-5fd2-a3d8-15d3c1cdffce, Medication/77ecd3a9-d049-560c-8bfb-549d3804cbd0"
040ca18e-5f2d-5390-a579-411fa78aff26,Cyanocobalamin,10135033063,CYAN100,
040f890a-6747-5504-a5e8-b6795b13c08f,Reclipsen,,,
0412dce9-4e6b-5228-b27f-932a94cbd739,Dnatrolene,42023012401,DANT25/P,
0415ca5a-dd0e-5c35-b6df-e2606a98b7cf,,,,"Medication/0b146275-8348-5a9f-b139-a68e1d319373, Medication/125f93a3-138f-5d43-b877-a261f5bec939"
041a7427-df85-552b-8ba9-ee5c6524f944,Doxercalciferol,64894082550,DOX2.5,
041b7314-b61e-5a10-a9b2-07977cbe3e87,Hiprex,,,
041d500e-98a8-5156-ba4b-c01888714e14,,,,"Medication/d00dc5cf-a11a-537d-bdfa-683e7ba841f9, Medication/dfa3e629-cca3-5e3b-849e-81f5c920b991"
041dc73b-2b22-52ac-8b3d-301098510373,Levothyroxine Sodium,00378181377,LEVO125,
041fe18f-1f2a-521b-aac1-302e131bcce0,,,,"Medication/1c9e58c2-9422-599e-a967-4af94aa70bbb, Medication/35f68e83-7887-5d82-85e6-5702ee32499b"
042109b1-b0bd-57b0-8d7e-68bba7ec8dc8,metroNIDAZOLE,,,
04219c13-ca63-5553-a05e-7b493d43c3ef,Ziac,,,
0423af5b-91f7-551e-ac15-c588a18b6583,Prednisone Intensol,00054372144,PRED5L,
0423eb43-6902-5008-be39-07dd77346a41,TraZODone,60687045401,TRAZ100,
04274706-ea68-514b-b2f6-1951dadba23a,INV-*NF*-Dalteparin,,,
04277a33-8c69-52c1-95bc-35d71ce5228b,Testosterone 2.5mg Patch,54868370400,TEST25P,
042d9597-9bd7-539b-94fe-bab6fd3b0b84,Lastacaft,,,
042fd735-8e9f-5f46-909c-f2668ba6e305,dronabinol,68084017401,DRON25,
042ffa7d-cda9-54ab-bbad-79f738a1c190,Mycophenolate Mofetil Suspension,67877023022,MYCOXXXL,
04334f7b-f194-53af-b2b6-b07703d0d7ea,,,,"Medication/0dd2998e-c15d-5765-9a5c-342138feaac1, Medication/54b733e0-2ba9-5651-950a-be14d21836d2"
0438613b-cf56-5eed-93b6-bcca26e047ee,,,,"Medication/64b16ba9-bb6d-55d7-9893-b942a07cd612, Medication/65d68458-b7d5-50ce-8b7d-9dc340b9b7fd"
0438b0ae-7f33-5f01-a5e2-a625ca664542,Carmustine,00015301238,CARM100I,
043ca803-c1c6-5c2c-9c53-d88fa45fec2f,enzalutamide,,,
04452cfd-0381-56b9-aeac-e62e7f5bb7ca,Posaconazole,00085433101,POSA300I,
0445448d-9133-502f-bbee-903d93ddaeca,Propranolol HCl,51079027720,PROP10,
04467aef-3e5f-5d25-b53d-62eaf82642d6,Dilt,00258368990,TIAZ240,
04473f7f-f6cd-5710-b88c-00a57708cc5e,Oyst-Cal-500,,,
044b4abd-65b9-5f80-a663-e592ef4f729b,Anzemet,00088120305,DOLAS100,
044bb781-7691-577a-849a-5a422287eb68,Advair HFA,,,
044f6e8c-53c7-5a23-9bac-4eefc1fd4ef1,,,,"Medication/250d820c-ca48-51c6-84d1-2848cbaf0912, Medication/65d68458-b7d5-50ce-8b7d-9dc340b9b7fd"
0450ae86-9e7e-59f8-a82d-293ce2a87a89,,,,"Medication/a5f7d8d3-f367-5ab3-bdd2-e463f03c8b5b, Medication/654db87c-1d1d-54d2-a61d-12d96a31766a"
0451f437-d37d-5d27-99dc-ab20ce81f168,,,,"Medication/3c3640af-9b4d-532b-85d9-64862987adbc, Medication/ef781e8f-6c5e-594d-8c61-649f47a039c6"
045384cc-9b50-5a86-90dc-845f45f63fc5,Nystatin,65473070509,NYST100V,
0454dd5a-d9aa-5c05-a570-db0d8fb33a02,Domperidone (Bulk),,,
0459f65d-42cb-5230-98ab-c3704adc87ca,lidocaine,51672302002,LIDO5O,
045daa4c-02ae-544b-8747-52b967736f39,Prenatal vitamin,,,
0462880e-280b-5d67-bc89-907c45ed98ce,lansoprazole,,,
0464c844-5434-5dd0-8a55-68f5a3377872,Letairis (Ambrisentan),,,
0464d99a-f6a2-5cda-a264-e69763bec872,,,,"Medication/cfa71a92-2877-5631-ad05-d192520c28cc, Medication/7a8f8881-ec45-5c02-8792-960ea1215ac4"
04675744-fb92-52e7-84f7-07b596d84b19,,,,"Medication/e51fb6c8-ba61-594d-abf2-ec80298d66ad, Medication/ef781e8f-6c5e-594d-8c61-649f47a039c6"
04679fab-070b-54e0-8a2c-b33314188c00,Metoclopramide,68084067601,METO10,
0468597d-e4e3-5b75-a027-326178437622,Ondansetron,,SYRINJ,
0469fa07-92b5-5d18-8d70-a29df4f694d6,Risperidone,50458060128,RISPM0.5,
046ca8e8-6157-560f-b016-f849c6b83d0c,INV-Hydrocortisone,00009001104,HYDR/P100I,
046cc791-5024-5b0b-9d57-68a9a2b059ee,Sterile Water,00338001304,SW1000,
046f1ac8-560b-53ea-a4d1-b02f613cdb8c,,,,"Medication/42f01a95-e1f1-553e-9a19-84e3200d766f, Medication/5285bf84-27b9-5549-b15f-2039dfeba6d2"
046ff67b-f7cf-5e99-8ac1-cf543f5444b6,,,,"Medication/680d7a67-6694-596c-8b86-afc8d4003ebc, Medication/3b495223-5d3d-548d-bc8b-08bde3a61b6c"
04748024-e299-5fa8-9301-27ceba4eb379,morp,00054858516,MOR10L,
04771ae3-1245-5037-bcee-f547efada68b,Ortho Tri-Cyclen LO,,,
047d0ed2-1b64-58f4-87cb-016eeb0edcdf,synth,00074662411,LEVO100,
047d72d3-7cdd-5218-91ee-3c142dbaab26,Prednisolone Acetate,,,
047e65b3-f647-5b00-b16e-7ee88f8c1080,Crinone,52544025524,PROG8G,
0484a02a-0d7c-58e0-9230-8ed40d715d44,Lidocaine,63323048457,LIDO0550I,
0484d2d6-a8f2-5951-a1bb-2b31bd9a198a,Pyridostigmine Bromide SR,00187301330,PYRI180,
04876de2-fbde-5942-8400-15bdade6942f,Terconazole 80mg Vag. Supp,00062535101,TERC80V,
04879c06-f7d3-5136-b07b-76fd84f8d3c1,,,,"Medication/3c3640af-9b4d-532b-85d9-64862987adbc, Medication/03eb50f9-1b0b-5274-a7fd-2c33eea6100e"
048809db-f2c3-5f4d-8024-82c06418a3d0,levETIRAcetam,68084033701,LEVE500,
048c3e18-66ff-5242-a5ec-31f05965c5ec,homatropine HBr,59390019205,HOMA5ES,
048d0295-b56d-5a4c-9f10-c3d9451bd131,Cisatracurium Besylate,00074437805,CISA20I,
048d844e-c760-5b5d-84c1-3f07a5cddc94,Diazoxide (Diabetic Use),,,
